qid,name,dob,league,sport,league_id,league_id_property,proof_wikidata_url,level,source
Q2736901,Lamond Murray,1973-04-20T00:00:00Z,NBA,Basketball,441,P3647,https://www.wikidata.org/wiki/Q2736901,major,wikidata
Q2896997,Erik Daniels,1982-04-01T00:00:00Z,NBA,Basketball,2845,P3647,https://www.wikidata.org/wiki/Q2896997,major,wikidata
Q2904270,Tang Hamilton,1978-05-26T00:00:00Z,NBA,Basketball,2347,P3647,https://www.wikidata.org/wiki/Q2904270,major,wikidata
Q3531765,Tony Farmer,1970-01-03T00:00:00Z,NBA,Basketball,1108,P3647,https://www.wikidata.org/wiki/Q3531765,major,wikidata
Q3616282,Andrew Lang,1966-06-28T00:00:00Z,NBA,Basketball,457,P3647,https://www.wikidata.org/wiki/Q3616282,major,wikidata
Q3702839,Darrick Martin,1971-03-06T00:00:00Z,NBA,Basketball,239,P3647,https://www.wikidata.org/wiki/Q3702839,major,wikidata
Q3702840,Darrin Hancock,1971-11-03T00:00:00Z,NBA,Basketball,241,P3647,https://www.wikidata.org/wiki/Q3702840,major,wikidata
Q3706307,Devin Gray,1972-05-18T00:00:00Z,NBA,Basketball,1070,P3647,https://www.wikidata.org/wiki/Q3706307,major,wikidata
Q3715641,Duane Ferrell,1965-02-28T00:00:00Z,NBA,Basketball,273,P3647,https://www.wikidata.org/wiki/Q3715641,major,wikidata
Q3716814,Dwayne Morton,1971-08-08T00:00:00Z,NBA,Basketball,132,P3647,https://www.wikidata.org/wiki/Q3716814,major,wikidata
Q3758496,Gary Grant,1965-04-21T00:00:00Z,NBA,Basketball,202,P3647,https://www.wikidata.org/wiki/Q3758496,major,wikidata
Q3775761,Grant Long,1966-03-12T00:00:00Z,NBA,Basketball,3,P3647,https://www.wikidata.org/wiki/Q3775761,major,wikidata
Q3806426,Jamal Robinson,1973-12-27T00:00:00Z,NBA,Basketball,1554,P3647,https://www.wikidata.org/wiki/Q3806426,major,wikidata
Q3808359,Jim McIlvaine,1972-07-30T00:00:00Z,NBA,Basketball,29,P3647,https://www.wikidata.org/wiki/Q3808359,major,wikidata
Q3814814,Kevin Gamble,1965-11-13T00:00:00Z,NBA,Basketball,333,P3647,https://www.wikidata.org/wiki/Q3814814,major,wikidata
Q3835001,Litterial Green,1970-03-07T00:00:00Z,NBA,Basketball,1036,P3647,https://www.wikidata.org/wiki/Q3835001,major,wikidata
Q3859420,Mitchell Butler,1970-12-15T00:00:00Z,NBA,Basketball,348,P3647,https://www.wikidata.org/wiki/Q3859420,major,wikidata
Q3930438,Rastko Cvetković,1970-06-22T00:00:00Z,NBA,Basketball,687,P3647,https://www.wikidata.org/wiki/Q3930438,major,wikidata
Q61675,Detlef Schrempf,1963-01-21T00:00:00Z,NBA,Basketball,96,P3647,https://www.wikidata.org/wiki/Q61675,major,wikidata
Q112449,Stacey King,1967-01-29T00:00:00Z,NBA,Basketball,351,P3647,https://www.wikidata.org/wiki/Q112449,major,wikidata
Q121647,Paul Pierce,1977-10-13T00:00:00Z,NBA,Basketball,1718,P3647,https://www.wikidata.org/wiki/Q121647,major,wikidata
Q203286,Kevin Johnson,1966-03-04T00:00:00Z,NBA,Basketball,134,P3647,https://www.wikidata.org/wiki/Q203286,major,wikidata
Q310968,Alonzo Mourning,1970-02-08T00:00:00Z,NBA,Basketball,297,P3647,https://www.wikidata.org/wiki/Q310968,major,wikidata
Q311533,Dominique Wilkins,1960-01-12T00:00:00Z,NBA,Basketball,1122,P3647,https://www.wikidata.org/wiki/Q311533,major,wikidata
Q311895,Grant Hill,1972-10-05T00:00:00Z,NBA,Basketball,255,P3647,https://www.wikidata.org/wiki/Q311895,major,wikidata
Q313045,Jordan Farmar,1986-11-30T00:00:00Z,NBA,Basketball,200770,P3647,https://www.wikidata.org/wiki/Q313045,major,wikidata
Q313481,Dikembe Mutombo,1966-06-25T00:00:00Z,NBA,Basketball,87,P3647,https://www.wikidata.org/wiki/Q313481,major,wikidata
Q314614,Robert Parish,1953-08-30T00:00:00Z,NBA,Basketball,305,P3647,https://www.wikidata.org/wiki/Q314614,major,wikidata
Q317045,Mehmet Okur,1979-05-26T00:00:00Z,NBA,Basketball,2246,P3647,https://www.wikidata.org/wiki/Q317045,major,wikidata
Q319313,Josh Smith,1985-12-05T00:00:00Z,NBA,Basketball,2746,P3647,https://www.wikidata.org/wiki/Q319313,major,wikidata
Q319614,Zaza Pachulia,1984-02-10T00:00:00Z,NBA,Basketball,2585,P3647,https://www.wikidata.org/wiki/Q319614,major,wikidata
Q364367,Vassilis Spanoulis,1982-08-07T00:00:00Z,NBA,Basketball,2779,P3647,https://www.wikidata.org/wiki/Q364367,major,wikidata
Q372180,Ron Harper,1964-01-20T00:00:00Z,NBA,Basketball,166,P3647,https://www.wikidata.org/wiki/Q372180,major,wikidata
Q393404,Žarko Paspalj,1966-03-27T00:00:00Z,NBA,Basketball,1097,P3647,https://www.wikidata.org/wiki/Q393404,major,wikidata
Q427720,Al-Farouq Aminu,1990-09-21T00:00:00Z,NBA,Basketball,202329,P3647,https://www.wikidata.org/wiki/Q427720,major,wikidata
Q449245,Alvin Robertson,1962-07-22T00:00:00Z,NBA,Basketball,926,P3647,https://www.wikidata.org/wiki/Q449245,major,wikidata
Q472405,Derrick Phelps,1972-07-31T00:00:00Z,NBA,Basketball,74,P3647,https://www.wikidata.org/wiki/Q472405,major,wikidata
Q516314,Theo Ratliff,1973-04-17T00:00:00Z,NBA,Basketball,689,P3647,https://www.wikidata.org/wiki/Q516314,major,wikidata
Q555355,Jeff Hornacek,1963-05-03T00:00:00Z,NBA,Basketball,204,P3647,https://www.wikidata.org/wiki/Q555355,major,wikidata
Q557148,P. J. Brown,1969-10-14T00:00:00Z,NBA,Basketball,136,P3647,https://www.wikidata.org/wiki/Q557148,major,wikidata
Q557526,Rudy Tomjanovich,1948-11-24T00:00:00Z,NBA,Basketball,78350,P3647,https://www.wikidata.org/wiki/Q557526,major,wikidata
Q601681,Tremaine Fowlkes,1976-04-11T00:00:00Z,NBA,Basketball,1762,P3647,https://www.wikidata.org/wiki/Q601681,major,wikidata
Q628422,Geert Hammink,1969-07-12T00:00:00Z,NBA,Basketball,903,P3647,https://www.wikidata.org/wiki/Q628422,major,wikidata
Q705993,Luc Longley,1969-01-19T00:00:00Z,NBA,Basketball,26,P3647,https://www.wikidata.org/wiki/Q705993,major,wikidata
Q729281,Latrell Sprewell,1970-09-08T00:00:00Z,NBA,Basketball,84,P3647,https://www.wikidata.org/wiki/Q729281,major,wikidata
Q778308,Jamie Watson,1972-02-23T00:00:00Z,NBA,Basketball,320,P3647,https://www.wikidata.org/wiki/Q778308,major,wikidata
Q896772,Brad Daugherty,1965-10-19T00:00:00Z,NBA,Basketball,921,P3647,https://www.wikidata.org/wiki/Q896772,major,wikidata
Q926364,Scott Skiles,1964-03-05T00:00:00Z,NBA,Basketball,101,P3647,https://www.wikidata.org/wiki/Q926364,major,wikidata
Q948037,Joe Wolf,1964-12-17T00:00:00Z,NBA,Basketball,341,P3647,https://www.wikidata.org/wiki/Q948037,major,wikidata
Q970093,Butch Carter,1958-06-11T00:00:00Z,NBA,Basketball,76355,P3647,https://www.wikidata.org/wiki/Q970093,major,wikidata
Q979041,Sedale Threatt,1961-09-10T00:00:00Z,NBA,Basketball,9,P3647,https://www.wikidata.org/wiki/Q979041,major,wikidata
Q1118250,Ron Riley,1950-11-11T00:00:00Z,NBA,Basketball,77964,P3647,https://www.wikidata.org/wiki/Q1118250,major,wikidata
Q1184377,Dell Demps,1970-02-12T00:00:00Z,NBA,Basketball,725,P3647,https://www.wikidata.org/wiki/Q1184377,major,wikidata
Q1242197,Donyell Marshall,1973-05-18T00:00:00Z,NBA,Basketball,923,P3647,https://www.wikidata.org/wiki/Q1242197,major,wikidata
Q1458307,Richard Dumas,1969-05-19T00:00:00Z,NBA,Basketball,30,P3647,https://www.wikidata.org/wiki/Q1458307,major,wikidata
Q1458344,Mark West,1960-11-05T00:00:00Z,NBA,Basketball,770,P3647,https://www.wikidata.org/wiki/Q1458344,major,wikidata
Q1612746,Kasib Powell,1981-03-18T00:00:00Z,NBA,Basketball,2867,P3647,https://www.wikidata.org/wiki/Q1612746,major,wikidata
Q1617862,Dion Glover,1978-10-22T00:00:00Z,NBA,Basketball,1901,P3647,https://www.wikidata.org/wiki/Q1617862,major,wikidata
Q1618677,Rumeal Robinson,1966-11-13T00:00:00Z,NBA,Basketball,716,P3647,https://www.wikidata.org/wiki/Q1618677,major,wikidata
Q1618785,Anthony Goldwire,1971-09-06T00:00:00Z,NBA,Basketball,924,P3647,https://www.wikidata.org/wiki/Q1618785,major,wikidata
Q1622762,Mark Bryant,1965-04-25T00:00:00Z,NBA,Basketball,95,P3647,https://www.wikidata.org/wiki/Q1622762,major,wikidata
Q1626478,Todd Day,1970-01-07T00:00:00Z,NBA,Basketball,103,P3647,https://www.wikidata.org/wiki/Q1626478,major,wikidata
Q1627029,Jack Haley,1964-01-27T00:00:00Z,NBA,Basketball,917,P3647,https://www.wikidata.org/wiki/Q1627029,major,wikidata
Q1627416,B. J. Tyler,1971-04-30T00:00:00Z,NBA,Basketball,189,P3647,https://www.wikidata.org/wiki/Q1627416,major,wikidata
Q1627828,Elliot Perry,1969-03-28T00:00:00Z,NBA,Basketball,386,P3647,https://www.wikidata.org/wiki/Q1627828,major,wikidata
Q1628310,Calbert Cheaney,1971-07-17T00:00:00Z,NBA,Basketball,384,P3647,https://www.wikidata.org/wiki/Q1628310,major,wikidata
Q1630233,Greg Anthony,1967-11-15T00:00:00Z,NBA,Basketball,21,P3647,https://www.wikidata.org/wiki/Q1630233,major,wikidata
Q1631729,Eric Riley,1970-06-02T00:00:00Z,NBA,Basketball,35,P3647,https://www.wikidata.org/wiki/Q1631729,major,wikidata
Q1747213,Tim Perry,1965-06-04T00:00:00Z,NBA,Basketball,897,P3647,https://www.wikidata.org/wiki/Q1747213,major,wikidata
Q1749533,Billy Thomas,1975-12-23T00:00:00Z,NBA,Basketball,2873,P3647,https://www.wikidata.org/wiki/Q1749533,major,wikidata
Q1909170,Matt Carroll,1980-08-28T00:00:00Z,NBA,Basketball,2679,P3647,https://www.wikidata.org/wiki/Q1909170,major,wikidata
Q2032738,Willie Anderson,1966-01-08T00:00:00Z,NBA,Basketball,335,P3647,https://www.wikidata.org/wiki/Q2032738,major,wikidata
Q2273690,Jaren Jackson,1967-10-27T00:00:00Z,NBA,Basketball,1114,P3647,https://www.wikidata.org/wiki/Q2273690,major,wikidata
Q2327919,Hubert Davis,1970-05-17T00:00:00Z,NBA,Basketball,93,P3647,https://www.wikidata.org/wiki/Q2327919,major,wikidata
Q2337047,Adam Keefe,1970-02-22T00:00:00Z,NBA,Basketball,228,P3647,https://www.wikidata.org/wiki/Q2337047,major,wikidata
Q2338179,Tom Boerwinkle,1945-08-23T00:00:00Z,NBA,Basketball,76192,P3647,https://www.wikidata.org/wiki/Q2338179,major,wikidata
Q2349875,Bill Curley,1972-05-29T00:00:00Z,NBA,Basketball,223,P3647,https://www.wikidata.org/wiki/Q2349875,major,wikidata
Q2351481,Chris King,1969-07-24T00:00:00Z,NBA,Basketball,12,P3647,https://www.wikidata.org/wiki/Q2351481,major,wikidata
Q2352300,Brent Price,1968-12-09T00:00:00Z,NBA,Basketball,85,P3647,https://www.wikidata.org/wiki/Q2352300,major,wikidata
Q2355201,Greg Foster,1968-10-03T00:00:00Z,NBA,Basketball,323,P3647,https://www.wikidata.org/wiki/Q2355201,major,wikidata
Q2500405,Darvin Ham,1973-07-23T00:00:00Z,NBA,Basketball,1032,P3647,https://www.wikidata.org/wiki/Q2500405,major,wikidata
Q2556925,Anthony Johnson,1974-10-02T00:00:00Z,NBA,Basketball,1533,P3647,https://www.wikidata.org/wiki/Q2556925,major,wikidata
Q2561495,Isaiah Rider,1971-03-12T00:00:00Z,NBA,Basketball,375,P3647,https://www.wikidata.org/wiki/Q2561495,major,wikidata
Q2600980,Anthony Bowie,1963-11-09T00:00:00Z,NBA,Basketball,194,P3647,https://www.wikidata.org/wiki/Q2600980,major,wikidata
Q2724864,Robert Archibald,1980-03-29T00:00:00Z,NBA,Basketball,2425,P3647,https://www.wikidata.org/wiki/Q2724864,major,wikidata
Q2733998,Fred Brown,1948-08-07T00:00:00Z,NBA,Basketball,76272,P3647,https://www.wikidata.org/wiki/Q2733998,major,wikidata
Q3162963,Jason Lawson,1974-09-02T00:00:00Z,NBA,Basketball,1535,P3647,https://www.wikidata.org/wiki/Q3162963,major,wikidata
Q3470515,Sam Mack,1970-05-26T00:00:00Z,NBA,Basketball,694,P3647,https://www.wikidata.org/wiki/Q3470515,major,wikidata
Q3508880,Jamel Thomas,1976-07-19T00:00:00Z,NBA,Basketball,1975,P3647,https://www.wikidata.org/wiki/Q3508880,major,wikidata
Q3607765,Alan Ogg,1967-07-05T00:00:00Z,NBA,Basketball,1628,P3647,https://www.wikidata.org/wiki/Q3607765,major,wikidata
Q3618516,Anthony Miller,1971-10-22T00:00:00Z,NBA,Basketball,292,P3647,https://www.wikidata.org/wiki/Q3618516,major,wikidata
Q3618541,Anthony Tucker,1969-04-04T00:00:00Z,NBA,Basketball,141,P3647,https://www.wikidata.org/wiki/Q3618541,major,wikidata
Q3637933,Ben Handlogten,1973-11-16T00:00:00Z,NBA,Basketball,1052,P3647,https://www.wikidata.org/wiki/Q3637933,major,wikidata
Q3713560,Don Lofgran,1928-11-18T00:00:00Z,NBA,Basketball,77402,P3647,https://www.wikidata.org/wiki/Q3713560,major,wikidata
Q3721229,Eldridge Recasner,1967-12-14T00:00:00Z,NBA,Basketball,695,P3647,https://www.wikidata.org/wiki/Q3721229,major,wikidata
Q3776411,Greg Grant,1966-08-29T00:00:00Z,NBA,Basketball,285,P3647,https://www.wikidata.org/wiki/Q3776411,major,wikidata
Q3783436,Harold Jamison,1976-11-20T00:00:00Z,NBA,Basketball,1942,P3647,https://www.wikidata.org/wiki/Q3783436,major,wikidata
Q3808119,Jesse Dark,1951-09-02T00:00:00Z,NBA,Basketball,76509,P3647,https://www.wikidata.org/wiki/Q3808119,major,wikidata
Q3809520,John Olive,1955-03-01T00:00:00Z,NBA,Basketball,77760,P3647,https://www.wikidata.org/wiki/Q3809520,major,wikidata
Q3809611,John Shasky,1964-07-21T00:00:00Z,NBA,Basketball,1117,P3647,https://www.wikidata.org/wiki/Q3809611,major,wikidata
Q3814339,Keith Tower,1970-05-15T00:00:00Z,NBA,Basketball,700,P3647,https://www.wikidata.org/wiki/Q3814339,major,wikidata
Q3817490,Kurt Nimphius,1958-03-13T00:00:00Z,NBA,Basketball,77719,P3647,https://www.wikidata.org/wiki/Q3817490,major,wikidata
Q3820613,LaSalle Thompson,1961-06-23T00:00:00Z,NBA,Basketball,78,P3647,https://www.wikidata.org/wiki/Q3820613,major,wikidata
Q3827112,Laron Profit,1977-08-05T00:00:00Z,NBA,Basketball,1919,P3647,https://www.wikidata.org/wiki/Q3827112,major,wikidata
Q3837112,Lorenzo Williams,1969-07-15T00:00:00Z,NBA,Basketball,31,P3647,https://www.wikidata.org/wiki/Q3837112,major,wikidata
Q3849564,Mark Strickland,1970-07-14T00:00:00Z,NBA,Basketball,1110,P3647,https://www.wikidata.org/wiki/Q3849564,major,wikidata
Q3860045,Moe Barr,1944-06-19T00:00:00Z,NBA,Basketball,76113,P3647,https://www.wikidata.org/wiki/Q3860045,major,wikidata
Q3887091,Othella Harrington,1974-01-30T00:00:00Z,NBA,Basketball,970,P3647,https://www.wikidata.org/wiki/Q3887091,major,wikidata
Q3934735,Rich Manning,1970-06-23T00:00:00Z,NBA,Basketball,316,P3647,https://www.wikidata.org/wiki/Q3934735,major,wikidata
Q3940958,Ron Cavenall,1959-04-30T00:00:00Z,NBA,Basketball,76370,P3647,https://www.wikidata.org/wiki/Q3940958,major,wikidata
Q3940968,Ronnie Grandison,1964-07-06T00:00:00Z,NBA,Basketball,97,P3647,https://www.wikidata.org/wiki/Q3940968,major,wikidata
Q3942133,Ruben Nembhard,1972-02-20T00:00:00Z,NBA,Basketball,1129,P3647,https://www.wikidata.org/wiki/Q3942133,major,wikidata
Q3953576,Sean Rooks,1969-09-09T00:00:00Z,NBA,Basketball,399,P3647,https://www.wikidata.org/wiki/Q3953576,major,wikidata
Q3998512,Trevor Wilson,1968-03-16T00:00:00Z,NBA,Basketball,1027,P3647,https://www.wikidata.org/wiki/Q3998512,major,wikidata
Q72353,Žydrūnas Ilgauskas,1975-06-05T00:00:00Z,NBA,Basketball,980,P3647,https://www.wikidata.org/wiki/Q72353,major,wikidata
Q94846,Vlade Divac,1968-02-03T00:00:00Z,NBA,Basketball,124,P3647,https://www.wikidata.org/wiki/Q94846,major,wikidata
Q142214,Dino Rađa,1963-04-24T00:00:00Z,NBA,Basketball,129,P3647,https://www.wikidata.org/wiki/Q142214,major,wikidata
Q208623,Ray Allen,1975-07-20T00:00:00Z,NBA,Basketball,951,P3647,https://www.wikidata.org/wiki/Q208623,major,wikidata
Q245222,Toni Kukoč,1968-09-18T00:00:00Z,NBA,Basketball,389,P3647,https://www.wikidata.org/wiki/Q245222,major,wikidata
Q270966,Reggie Miller,1965-08-24T00:00:00Z,NBA,Basketball,397,P3647,https://www.wikidata.org/wiki/Q270966,major,wikidata
Q316179,Moses Malone,1955-03-23T00:00:00Z,NBA,Basketball,77449,P3647,https://www.wikidata.org/wiki/Q316179,major,wikidata
Q318916,Michael Finley,1973-03-06T00:00:00Z,NBA,Basketball,714,P3647,https://www.wikidata.org/wiki/Q318916,major,wikidata
Q354186,Steve Francis,1977-02-21T00:00:00Z,NBA,Basketball,1883,P3647,https://www.wikidata.org/wiki/Q354186,major,wikidata
Q372422,Bo Lamar,1951-04-07T00:00:00Z,NBA,Basketball,77330,P3647,https://www.wikidata.org/wiki/Q372422,major,wikidata
Q375767,Mitch Richmond,1965-06-30T00:00:00Z,NBA,Basketball,782,P3647,https://www.wikidata.org/wiki/Q375767,major,wikidata
Q440111,Vin Baker,1971-11-23T00:00:00Z,NBA,Basketball,452,P3647,https://www.wikidata.org/wiki/Q440111,major,wikidata
Q443716,Primož Brezec,1979-10-02T00:00:00Z,NBA,Basketball,2056,P3647,https://www.wikidata.org/wiki/Q443716,major,wikidata
Q446086,Jack McCloskey,1925-10-19T00:00:00Z,NBA,Basketball,77512,P3647,https://www.wikidata.org/wiki/Q446086,major,wikidata
Q460507,Predrag Danilović,1970-02-26T00:00:00Z,NBA,Basketball,390,P3647,https://www.wikidata.org/wiki/Q460507,major,wikidata
Q463317,Desmond Mason,1977-10-11T00:00:00Z,NBA,Basketball,2046,P3647,https://www.wikidata.org/wiki/Q463317,major,wikidata
Q504336,Quentin Richardson,1980-04-13T00:00:00Z,NBA,Basketball,2047,P3647,https://www.wikidata.org/wiki/Q504336,major,wikidata
Q514558,John Janisch,1920-03-15T00:00:00Z,NBA,Basketball,77120,P3647,https://www.wikidata.org/wiki/Q514558,major,wikidata
Q517309,Corey Maggette,1979-11-12T00:00:00Z,NBA,Basketball,1894,P3647,https://www.wikidata.org/wiki/Q517309,major,wikidata
Q523214,Lorenzo Charles,1963-11-25T00:00:00Z,NBA,Basketball,76384,P3647,https://www.wikidata.org/wiki/Q523214,major,wikidata
Q562764,Kurt Thomas,1972-10-04T00:00:00Z,NBA,Basketball,703,P3647,https://www.wikidata.org/wiki/Q562764,major,wikidata
Q586337,"Roger Mason, Jr.",1980-09-10T00:00:00Z,NBA,Basketball,2427,P3647,https://www.wikidata.org/wiki/Q586337,major,wikidata
Q599161,Ben Coleman,1961-11-14T00:00:00Z,NBA,Basketball,76412,P3647,https://www.wikidata.org/wiki/Q599161,major,wikidata
Q644762,Dennis Awtrey,1948-02-22T00:00:00Z,NBA,Basketball,76078,P3647,https://www.wikidata.org/wiki/Q644762,major,wikidata
Q657817,Andy Toolson,1966-01-19T00:00:00Z,NBA,Basketball,342,P3647,https://www.wikidata.org/wiki/Q657817,major,wikidata
Q708983,Mike Penberthy,1974-11-29T00:00:00Z,NBA,Basketball,2130,P3647,https://www.wikidata.org/wiki/Q708983,major,wikidata
Q724581,Howard Eisley,1972-12-04T00:00:00Z,NBA,Basketball,458,P3647,https://www.wikidata.org/wiki/Q724581,major,wikidata
Q727048,Dwayne Schintzius,1968-10-14T00:00:00Z,NBA,Basketball,368,P3647,https://www.wikidata.org/wiki/Q727048,major,wikidata
Q796564,Cedric Lewis,1969-09-24T00:00:00Z,NBA,Basketball,736,P3647,https://www.wikidata.org/wiki/Q796564,major,wikidata
Q928003,Joe Crawford,1986-06-17T00:00:00Z,NBA,Basketball,201621,P3647,https://www.wikidata.org/wiki/Q928003,major,wikidata
Q955010,Marc Jackson,1975-01-16T00:00:00Z,NBA,Basketball,1531,P3647,https://www.wikidata.org/wiki/Q955010,major,wikidata
Q957009,Morris Peterson,1977-08-26T00:00:00Z,NBA,Basketball,2050,P3647,https://www.wikidata.org/wiki/Q957009,major,wikidata
Q960106,Nikoloz Tskitishvili,1983-04-14T00:00:00Z,NBA,Basketball,2401,P3647,https://www.wikidata.org/wiki/Q960106,major,wikidata
Q960818,Eddie Johnson,1959-05-01T00:00:00Z,NBA,Basketball,698,P3647,https://www.wikidata.org/wiki/Q960818,major,wikidata
Q962408,Vern Fleming,1961-02-04T00:00:00Z,NBA,Basketball,313,P3647,https://www.wikidata.org/wiki/Q962408,major,wikidata
Q972973,Von Wafer,1985-07-21T00:00:00Z,NBA,Basketball,101144,P3647,https://www.wikidata.org/wiki/Q972973,major,wikidata
Q975550,Jamison Brewer,1980-11-19T00:00:00Z,NBA,Basketball,2249,P3647,https://www.wikidata.org/wiki/Q975550,major,wikidata
Q995468,Garth Joseph,1973-08-08T00:00:00Z,NBA,Basketball,2123,P3647,https://www.wikidata.org/wiki/Q995468,major,wikidata
Q1132738,Jahidi White,1976-02-19T00:00:00Z,NBA,Basketball,1751,P3647,https://www.wikidata.org/wiki/Q1132738,major,wikidata
Q1134048,James Thomas,1980-11-22T00:00:00Z,NBA,Basketball,2839,P3647,https://www.wikidata.org/wiki/Q1134048,major,wikidata
Q1189516,Dennis Scott,1968-09-05T00:00:00Z,NBA,Basketball,192,P3647,https://www.wikidata.org/wiki/Q1189516,major,wikidata
Q1338592,Vinnie Johnson,1956-09-01T00:00:00Z,NBA,Basketball,77167,P3647,https://www.wikidata.org/wiki/Q1338592,major,wikidata
Q1353754,John Starks,1965-08-10T00:00:00Z,NBA,Basketball,317,P3647,https://www.wikidata.org/wiki/Q1353754,major,wikidata
Q1386659,Sam Mitchell,1963-09-02T00:00:00Z,NBA,Basketball,417,P3647,https://www.wikidata.org/wiki/Q1386659,major,wikidata
Q1464679,Jeff Nordgaard,1973-02-23T00:00:00Z,NBA,Basketball,999,P3647,https://www.wikidata.org/wiki/Q1464679,major,wikidata
Q1606362,Eric Montross,1971-09-23T00:00:00Z,NBA,Basketball,376,P3647,https://www.wikidata.org/wiki/Q1606362,major,wikidata
Q1610216,Bill McGill,1939-09-16T00:00:00Z,NBA,Basketball,77531,P3647,https://www.wikidata.org/wiki/Q1610216,major,wikidata
Q1617210,Chris Carr,1974-03-12T00:00:00Z,NBA,Basketball,713,P3647,https://www.wikidata.org/wiki/Q1617210,major,wikidata
Q1621478,Rodrick Rhodes,1973-09-24T00:00:00Z,NBA,Basketball,1518,P3647,https://www.wikidata.org/wiki/Q1621478,major,wikidata
Q1622114,Ron Carter,1956-08-31T00:00:00Z,NBA,Basketball,76361,P3647,https://www.wikidata.org/wiki/Q1622114,major,wikidata
Q1626464,Bobby Hurley,1971-06-28T00:00:00Z,NBA,Basketball,310,P3647,https://www.wikidata.org/wiki/Q1626464,major,wikidata
Q1627447,Todd Mitchell,1966-07-26T00:00:00Z,NBA,Basketball,77614,P3647,https://www.wikidata.org/wiki/Q1627447,major,wikidata
Q1639233,Chris Whitney,1971-10-05T00:00:00Z,NBA,Basketball,43,P3647,https://www.wikidata.org/wiki/Q1639233,major,wikidata
Q1639726,Mike Higgins,1967-02-17T00:00:00Z,NBA,Basketball,1848,P3647,https://www.wikidata.org/wiki/Q1639726,major,wikidata
